,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
72500,8840.3876953125,8756.580078125,8703.4912109375,0.2980000078678131,0.0,0.0
73000,8733.6142578125,8373.537109375,8703.4912109375,0.29600000381469727,0.0,0.0
73500,8779.505859375,8829.0517578125,8703.4912109375,0.26600000262260437,0.0,0.0
74000,8725.228515625,8689.4892578125,8703.4912109375,0.23199999332427979,0.0,0.0
74500,8971.615234375,8746.7177734375,8703.4912109375,0.2540000081062317,0.0,0.0
75000,8840.736328125,8526.3857421875,8703.4912109375,0.24300000071525574,0.0,0.0
75500,8920.4951171875,8674.2060546875,8703.4912109375,0.20900000631809235,0.0,0.0
76000,8906.9912109375,8935.5673828125,8703.4912109375,0.18400000035762787,0.0,0.0
76500,9033.8369140625,8715.916015625,8703.4912109375,0.19300000369548798,0.0,0.0
77000,8784.1142578125,9012.6103515625,8703.4912109375,0.17499999701976776,0.0,0.0
77500,8829.40625,8984.748046875,8703.4912109375,0.1599999964237213,0.0,0.0
78000,8942.7421875,9034.3369140625,8703.4912109375,0.15299999713897705,0.0,0.0
78500,8911.7138671875,8889.6669921875,8703.4912109375,0.15600000321865082,0.0,0.0
79000,8638.5703125,8651.720703125,8703.4912109375,0.11699999868869781,0.0,0.0
79500,8634.31640625,8822.2705078125,8703.4912109375,0.14100000262260437,0.0,0.0
80000,8916.0439453125,8934.0830078125,8703.4912109375,0.12800000607967377,0.0,0.0
80500,8884.30078125,9028.162109375,8703.4912109375,0.11400000005960464,0.0,0.0
81000,9026.3388671875,8954.294921875,8703.4912109375,0.08900000154972076,0.0,0.0
81500,9049.654296875,9047.65234375,8703.4912109375,0.08299999684095383,0.0,0.0
82000,8815.55859375,9020.4638671875,8703.4912109375,0.07999999821186066,0.0,0.0
82500,8786.0146484375,8726.892578125,8703.4912109375,0.0820000022649765,0.0,0.0
83000,8820.44921875,8795.7939453125,8703.4912109375,0.08500000089406967,0.0,0.0
83500,8828.947265625,8673.904296875,8703.4912109375,0.0689999982714653,0.0,0.0
84000,8953.9287109375,9078.947265625,8703.4912109375,0.07000000029802322,0.0,0.0
84500,8773.5732421875,8638.6142578125,8703.4912109375,0.054999999701976776,0.0,0.0
85000,8962.62109375,9076.607421875,8703.4912109375,0.05299999937415123,0.0,0.0
85500,8584.0205078125,8674.1298828125,8703.4912109375,0.04899999871850014,0.0,0.0
86000,8923.708984375,8990.5380859375,8703.4912109375,0.06400000303983688,0.0,0.0
86500,9009.03125,8767.3955078125,8703.4912109375,0.054999999701976776,0.0,0.0
87000,8933.7978515625,8966.1240234375,8703.4912109375,0.04600000008940697,0.0,0.0
87500,8849.486328125,9015.4521484375,8703.4912109375,0.03500000014901161,0.0,0.0
88000,9115.142578125,9027.3544921875,8703.4912109375,0.03400000184774399,0.0,0.0
88500,8856.0458984375,8839.201171875,8703.4912109375,0.039000000804662704,0.0,0.0
89000,9077.8759765625,9211.859375,8703.4912109375,0.035999998450279236,0.0,0.0
89500,9182.9853515625,9105.0234375,8703.4912109375,0.02199999988079071,0.0,0.0
90000,8888.8720703125,8860.0341796875,8703.4912109375,0.02500000037252903,0.0,0.0
90500,8925.6103515625,8923.3671875,8703.4912109375,0.028999999165534973,0.0,0.0
91000,8911.375,8945.1591796875,8703.4912109375,0.024000000208616257,0.0,0.0
91500,9119.3984375,9192.8935546875,8703.4912109375,0.014000000432133675,0.0,0.0
92000,8342.677734375,8562.6884765625,8703.4912109375,0.02500000037252903,0.0,0.0
92500,9062.9365234375,9038.888671875,8703.4912109375,0.014999999664723873,0.0,0.0
93000,9262.93359375,9173.9453125,8703.4912109375,0.017000000923871994,0.0,0.0
93500,9183.4169921875,9097.1787109375,8703.4912109375,0.013000000268220901,0.0,0.0
94000,9116.7958984375,9119.03515625,8703.4912109375,0.014999999664723873,0.0,0.0
94500,8987.84765625,8853.916015625,8703.4912109375,0.017000000923871994,0.0,0.0
95000,9307.0498046875,9093.029296875,8703.4912109375,0.010999999940395355,0.0,0.0
95500,9039.7021484375,9087.0830078125,8703.4912109375,0.014999999664723873,0.0,0.0
96000,9092.646484375,8980.0322265625,8703.4912109375,0.01600000075995922,0.0,0.0
96500,8877.5458984375,8984.25390625,8703.4912109375,0.007000000216066837,0.0,0.0
97000,9055.3115234375,9002.7392578125,8703.4912109375,0.012000000104308128,0.0,0.0
97500,9108.5185546875,9033.2275390625,8703.4912109375,0.014000000432133675,0.0,0.0
98000,9145.4794921875,9282.28125,8703.4912109375,0.009999999776482582,0.0,0.0
98500,9334.3544921875,9309.8359375,8703.4912109375,0.013000000268220901,0.0,0.0
99000,9213.6552734375,9330.1162109375,8703.4912109375,0.006000000052154064,0.0,0.0
99500,8954.2138671875,9011.5810546875,8703.4912109375,0.008999999612569809,0.0,0.0
100000,9288.720703125,9182.11328125,8703.4912109375,0.003000000026077032,0.0,0.0
